time,year,month,day,mb,dmdt,time,jt
2010-06-15,2010.0,6.0,15.0,81.86172892167002,6.131706311903997,2010-06-15,2010.4535519125684
2010-07-15,2010.0,7.0,15.0,76.38754136812003,-5.474187553549996,2010-07-15,2010.535519125683
2010-08-15,2010.0,8.0,15.0,14.008908844457999,-62.37863252366203,2010-08-15,2010.620218579235
2010-09-15,2010.0,9.0,15.0,-21.35564354851096,-35.36455239296896,2010-09-15,2010.704918032787
2010-10-15,2010.0,10.0,15.0,-42.654341945017,-21.29869839650604,2010-10-15,2010.7868852459017
2010-11-15,2010.0,11.0,15.0,-38.223490136437995,4.430851808579007,2010-11-15,2010.8715846994535
2010-12-15,2010.0,12.0,15.0,-24.58172685149703,13.641763284940964,2010-12-15,2010.9535519125684
2011-01-15,2011.0,1.0,15.0,-3.396824664547694,21.184902186949337,2011-01-15,2011.0409836065573
2011-02-15,2011.0,2.0,15.0,25.232861198498313,28.629685863046006,2011-02-15,2011.1256830601094
2011-03-15,2011.0,3.0,15.0,45.271246286657345,20.038385088159032,2011-03-15,2011.2021857923498
2011-04-15,2011.0,4.0,15.0,21.428367318538335,-23.84287896811901,2011-04-15,2011.2868852459017
2011-05-15,2011.0,5.0,15.0,55.38961010670033,33.961242788162,2011-05-15,2011.3688524590164
2011-06-15,2011.0,6.0,15.0,50.75052282158032,-4.639087285120013,2011-06-15,2011.4535519125684
2011-07-15,2011.0,7.0,15.0,34.15174645560988,-16.598776365970433,2011-07-15,2011.535519125683
2011-08-15,2011.0,8.0,15.0,4.448537811135893,-29.70320864447399,2011-08-15,2011.620218579235
2011-09-15,2011.0,9.0,15.0,-42.88122310182714,-47.32976091296303,2011-09-15,2011.704918032787
2011-10-15,2011.0,10.0,15.0,-72.66584114603214,-29.78461804420499,2011-10-15,2011.7868852459017
2011-11-15,2011.0,11.0,15.0,-56.18318063901111,16.482660507021023,2011-11-15,2011.8715846994535
2011-12-15,2011.0,12.0,15.0,-42.54141735407015,13.641763284940964,2011-12-15,2011.9535519125684
2012-01-15,2012.0,1.0,15.0,0.9228862582032846,43.46430361227343,2012-01-15,2012.0409836065573
2012-02-15,2012.0,2.0,15.0,28.306835566312326,27.38394930810904,2012-02-15,2012.1256830601094
2012-03-15,2012.0,3.0,15.0,37.959086265515296,9.652250699202966,2012-03-15,2012.204918032787
2012-04-15,2012.0,4.0,15.0,43.86623032475832,5.907144059243024,2012-04-15,2012.2896174863388
2012-05-15,2012.0,5.0,15.0,48.43564633710032,4.569416012342003,2012-05-15,2012.3715846994535
2012-06-15,2012.0,6.0,15.0,55.31354897428478,6.877902637184455,2012-06-15,2012.4562841530055
2012-07-15,2012.0,7.0,15.0,64.19372526091078,8.88017628662601,2012-07-15,2012.5382513661202
2012-08-15,2012.0,8.0,15.0,21.616405717166174,-42.57731954374461,2012-08-15,2012.622950819672
2012-09-15,2012.0,9.0,15.0,-20.514964595035444,-42.13137031220162,2012-09-15,2012.707650273224
2012-10-15,2012.0,10.0,15.0,-15.769163134139426,4.745801460896018,2012-10-15,2012.7896174863388
2012-11-15,2012.0,11.0,15.0,-4.001621679977523,11.767541454161902,2012-11-15,2012.8743169398906
2012-12-15,2012.0,12.0,15.0,9.640141604963441,13.641763284940964,2012-12-15,2012.9562841530055
2013-01-15,2013.0,1.0,15.0,53.10444521723687,43.46430361227343,2013-01-15,2013.0409836065573
2013-02-15,2013.0,2.0,15.0,79.14102835590288,26.036583138666003,2013-02-15,2013.1256830601094
2013-03-15,2013.0,3.0,15.0,55.907248602066865,-23.23377975383601,2013-03-15,2013.2021857923498
2013-04-15,2013.0,4.0,15.0,67.45277695606079,11.545528353993928,2013-04-15,2013.2868852459017
2013-05-15,2013.0,5.0,15.0,114.72893225012477,47.27615529406398,2013-05-15,2013.3688524590164
2013-06-15,2013.0,6.0,15.0,138.3354896061178,23.606557355993004,2013-06-15,2013.4535519125684
2013-07-15,2013.0,7.0,15.0,142.2826488811608,3.947159275043021,2013-07-15,2013.535519125683
2013-08-15,2013.0,8.0,15.0,99.7053293374162,-42.57731954374461,2013-08-15,2013.620218579235
2013-09-15,2013.0,9.0,15.0,57.573959025214585,-42.13137031220162,2013-09-15,2013.704918032787
2013-10-15,2013.0,10.0,15.0,-46.69186890711344,-104.26582793232802,2013-10-15,2013.7868852459017
2013-11-15,2013.0,11.0,15.0,-95.34245124494848,-48.65058233783503,2013-11-15,2013.8715846994535
2013-12-15,2013.0,12.0,15.0,-81.70068796000751,13.641763284940964,2013-12-15,2013.9535519125684
2014-01-15,2014.0,1.0,15.0,-52.71812192688955,28.98256603311796,2014-01-15,2014.0409836065573
2014-02-15,2014.0,2.0,15.0,-76.13368491568653,-23.41556298879697,2014-02-15,2014.1256830601094
2014-03-15,2014.0,3.0,15.0,-58.90235987553093,17.231325040155603,2014-03-15,2014.2021857923498
2014-04-15,2014.0,4.0,15.0,-43.516238390760925,15.38612148477,2014-04-15,2014.2868852459017
2014-05-15,2014.0,5.0,15.0,-44.31261063237492,-0.7963722416139944,2014-05-15,2014.3688524590164
2014-06-15,2014.0,6.0,15.0,-51.34550502372293,-7.032894391348009,2014-06-15,2014.4535519125684
2014-07-15,2014.0,7.0,15.0,-40.83228662894391,10.513218394779017,2014-07-15,2014.535519125683
2014-08-15,2014.0,8.0,15.0,-73.99311924764304,-33.160832618699125,2014-08-15,2014.620218579235
2014-09-15,2014.0,9.0,15.0,-151.19052765205407,-77.19740840441102,2014-09-15,2014.704918032787
2014-10-15,2014.0,10.0,15.0,-155.11146804663906,-3.920940394584988,2014-10-15,2014.7868852459017
2014-11-15,2014.0,11.0,15.0,-147.26115892010156,7.850309126537508,2014-11-15,2014.8715846994535
2014-12-15,2014.0,12.0,15.0,-133.6193956351606,13.641763284940964,2014-12-15,2014.9535519125684
2015-01-15,2015.0,1.0,15.0,-90.15509202288717,43.46430361227343,2015-01-15,2015.0409836065573
2015-02-15,2015.0,2.0,15.0,-67.57062950859765,22.58446251428952,2015-02-15,2015.1256830601094
2015-03-15,2015.0,3.0,15.0,-72.46241352918364,-4.891784020585988,2015-03-15,2015.2021857923498
2015-04-15,2015.0,4.0,15.0,-61.975634144231634,10.486779384952,2015-04-15,2015.2868852459017
2015-05-15,2015.0,5.0,15.0,-84.79111724277064,-22.815483098539005,2015-05-15,2015.3688524590164
2015-06-15,2015.0,6.0,15.0,-86.32088580945762,-1.5297685666869825,2015-06-15,2015.4535519125684
2015-07-15,2015.0,7.0,15.0,-99.51571751906972,-13.1948317096121,2015-07-15,2015.535519125683
2015-08-15,2015.0,8.0,15.0,-129.21323970575176,-29.697522186682026,2015-08-15,2015.620218579235
2015-09-15,2015.0,9.0,15.0,-149.80902587871677,-20.595786172965006,2015-09-15,2015.704918032787
2015-10-15,2015.0,10.0,15.0,-173.7290047064104,-23.919978827693615,2015-10-15,2015.7868852459017
2015-11-15,2015.0,11.0,15.0,-165.8786955798729,7.850309126537508,2015-11-15,2015.8715846994535
2015-12-15,2015.0,12.0,15.0,-152.23693229493193,13.641763284940964,2015-12-15,2015.9535519125684
2016-01-15,2016.0,1.0,15.0,-72.01148967817892,80.22544261675301,2016-01-15,2016.0409836065573
2016-02-15,2016.0,2.0,15.0,-71.62805752243793,0.3834321557409907,2016-02-15,2016.1256830601094
2016-03-15,2016.0,3.0,15.0,-98.4692400349989,-26.841182512560977,2016-03-15,2016.204918032787
2016-04-15,2016.0,4.0,15.0,-84.97279002510493,13.496450009893977,2016-04-15,2016.2896174863388
2016-05-15,2016.0,5.0,15.0,-60.27694651238344,24.69584351272149,2016-05-15,2016.3715846994535
2016-06-15,2016.0,6.0,15.0,-22.67854787526742,37.59839863711602,2016-06-15,2016.4562841530055
2016-07-15,2016.0,7.0,15.0,-55.38281236106045,-32.70426448579303,2016-07-15,2016.5382513661202
2016-08-15,2016.0,8.0,15.0,-97.96013190480505,-42.57731954374461,2016-08-15,2016.622950819672
2016-09-15,2016.0,9.0,15.0,-140.09150221700668,-42.13137031220162,2016-09-15,2016.707650273224
2016-10-15,2016.0,10.0,15.0,-202.1762406141827,-62.08473839717601,2016-10-15,2016.7896174863388
2016-11-15,2016.0,11.0,15.0,-194.3259314876452,7.850309126537508,2016-11-15,2016.8743169398906
