time,year,month,day,mb,dmdt,time,jt
2011-09-15,2011.0,9.0,15.0,-347.5870313863831,-8.688476843599972,2011-09-15,2011.704918032787
2011-10-15,2011.0,10.0,15.0,-326.1495750315741,21.437456354809,2011-10-15,2011.7868852459017
2011-11-15,2011.0,11.0,15.0,-321.37284175712614,4.776733274447963,2011-11-15,2011.8715846994535
2011-12-15,2011.0,12.0,15.0,-322.8197859377551,-1.4469441806289751,2011-12-15,2011.9535519125684
2012-01-15,2012.0,1.0,15.0,-325.6658415883841,-2.846055650629012,2012-01-15,2012.0409836065573
2012-02-15,2012.0,2.0,15.0,-313.2604981989931,12.405343389391021,2012-02-15,2012.1256830601094
2012-03-15,2012.0,3.0,15.0,-320.4066313355601,-7.146133136567016,2012-03-15,2012.204918032787
2012-04-15,2012.0,4.0,15.0,-312.98108185073716,7.425549484822966,2012-04-15,2012.2896174863388
2012-05-15,2012.0,5.0,15.0,-307.99789493153963,4.983186919197502,2012-05-15,2012.3715846994535
2012-06-15,2012.0,6.0,15.0,-313.9139255293689,-5.91603059782927,2012-06-15,2012.4562841530055
2012-07-15,2012.0,7.0,15.0,-371.1935217017799,-57.279596172411004,2012-07-15,2012.5382513661202
2012-08-15,2012.0,8.0,15.0,-412.4864519849159,-41.292930283136,2012-08-15,2012.622950819672
2012-09-15,2012.0,9.0,15.0,-407.1375597820509,5.348892202864988,2012-09-15,2012.707650273224
2012-10-15,2012.0,10.0,15.0,-400.43460168969193,6.702958092358964,2012-10-15,2012.7896174863388
2012-11-15,2012.0,11.0,15.0,-390.5855900424519,9.849011647240047,2012-11-15,2012.8743169398906
2012-12-15,2012.0,12.0,15.0,-396.5988734176029,-6.013283375150991,2012-12-15,2012.9562841530055
2013-01-15,2013.0,1.0,15.0,-382.31219897632286,14.286674441280013,2013-01-15,2013.0409836065573
2013-02-15,2013.0,2.0,15.0,-375.51876699326584,6.793431983057019,2013-02-15,2013.1256830601094
2013-03-15,2013.0,3.0,15.0,-376.9696005294812,-1.450833536215358,2013-03-15,2013.2021857923498
2013-04-15,2013.0,4.0,15.0,-376.623912001393,0.3456885280881904,2013-04-15,2013.2868852459017
2013-05-15,2013.0,5.0,15.0,-365.21918033305707,11.404731668335955,2013-05-15,2013.3688524590164
2013-06-15,2013.0,6.0,15.0,-357.90826226809907,7.310918064958003,2013-06-15,2013.4535519125684
2013-07-15,2013.0,7.0,15.0,-362.16631590546706,-4.258053637367993,2013-07-15,2013.535519125683
2013-08-15,2013.0,8.0,15.0,-385.6384268613742,-23.472110955907144,2013-08-15,2013.620218579235
2013-09-15,2013.0,9.0,15.0,-386.852975384041,-1.2145485226667736,2013-09-15,2013.704918032787
2013-10-15,2013.0,10.0,15.0,-380.150017291682,6.702958092358964,2013-10-15,2013.7868852459017
2013-11-15,2013.0,11.0,15.0,-369.696256003063,10.453761288618978,2013-11-15,2013.8715846994535
2013-12-15,2013.0,12.0,15.0,-351.578883912475,18.117372090587992,2013-12-15,2013.9535519125684
2014-01-15,2014.0,1.0,15.0,-344.87670672848867,6.702177183986371,2014-01-15,2014.0409836065573
2014-02-15,2014.0,2.0,15.0,-342.90551513746885,1.9711915910198001,2014-02-15,2014.1256830601094
2014-03-15,2014.0,3.0,15.0,-344.35634867368424,-1.450833536215358,2014-03-15,2014.2021857923498
2014-04-15,2014.0,4.0,15.0,-339.6139586371982,4.742390036486029,2014-04-15,2014.2868852459017
2014-05-15,2014.0,5.0,15.0,-324.58018763225425,15.033771004943958,2014-05-15,2014.3688524590164
2014-06-15,2014.0,6.0,15.0,-332.58390265306423,-8.003715020809977,2014-06-15,2014.4535519125684
2014-07-15,2014.0,7.0,15.0,-361.3064997708424,-28.72259711777815,2014-07-15,2014.535519125683
2014-08-15,2014.0,8.0,15.0,-384.77861072674955,-23.472110955907144,2014-08-15,2014.620218579235
2014-09-15,2014.0,9.0,15.0,-396.87767610049656,-12.09906537374701,2014-09-15,2014.704918032787
2014-10-15,2014.0,10.0,15.0,-389.81702456837155,7.060651532125007,2014-10-15,2014.7868852459017
2014-11-15,2014.0,11.0,15.0,-360.62646606370555,29.190558504666,2014-11-15,2014.8715846994535
